"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Libya","LBY","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","35.9375527867555","42.2587628010189","44.1007379847617","43.751958072592","45.8533330344085","44.4716059232353","29.3652105513438","25.5218034974707","21.5578841559917","18.0535551442435","17.4912813534724","14.0243581854647","10.9193782514029","10.8047981205152","10.7226711483116","10.3528719744251","12.0750991357487","11.8479960984073","11.5004274324153","11.8248747531096","11.6783874274523","12.0485731255869","12.806492533779","12.5304836144902","12.7570029192096","13.3657540630089","12.7867241733133","12.3413303477407","13.6010203760716","13.863284349077","15.1417479835032","15.7424384514419","16.3346251975743","15.9378384544781","14.8982433394499","15.3073417480429","7.44024365948241","13.6110058023832","11.161302208158","8.58942501243119","8.51704568554287","8.39006154944111","11.1161437513917","11.998917617748","10.6555088559215","7.5168971045014","9.64669432392974","","","",
"St. Lucia","LCA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6810671818708","41.6450109460406","40.4669154194959","40.6004637454033","42.3572225903622","42.311156506562","41.4628075058004","42.0934047108048","42.1358888025555","43.5803479220769","45.0539627908389","46.3543092069709","46.0294308582896","34.8161297003441","38.8546174808745","","","",
"Latin America & Caribbean","LCN","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","66.730110212393","60.3250230749264","60.4649330049427","28.8966488531521","26.4332823829074","23.2586276890821","21.6443137745683","21.019340753757","20.0204309582986","18.636226504309","17.2165593820926","16.1989494732317","15.5010747371544","15.3554524459128","9.46462777633984","10.0290978907681","9.6162794297505","10.5155358680159","10.2104346862455","10.5712922362266","10.4224086168693","10.1190243977861","10.3131292231696","10.1937231856914","10.0500671137666","14.717813309896","14.4189672045331","14.3354356629176","14.3205338065319","14.4445315236119","13.1319682474562","13.4037803840082","13.7542339726897","13.2663471600615","13.4926397512216","14.06640082869","14.2400295533907","14.1649135506438","14.1572396254736","13.9906129732222","13.6236953274804","13.5860606549771","14.1068199253549","14.4035250215938","14.8881918328867","15.2138173032161","15.0421218104808","14.3498758564053","14.7190921421139","15.2250729034397","15.3844392409404","15.7451303988443","15.6837012610068","15.5689419606215","15.1495191378533","15.3419301264495","15.3856583939571","15.3381968375946","14.3102396471768","15.2424778575277","","","",
"Least developed countries: UN classification","LDC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","3.26322085196005","2.70921467838582","5.7965394953678","5.37125109185739","0.767553600586265","1.08585506989951","1.12725829148871","1.70614059437283","1.7893730563467","1.77940078849917","2.08128204248515","2.27329233082312","2.27788044602629","2.18005726374813","2.36860016552553","2.74085832551956","2.82858511277414","2.88465025249456","2.94548785624859","3.00867492853868","2.40831090087195","2.47992295237316","2.64250938376289","2.74371175511176","2.88236541267855","3.04524963858155","3.27649476706702","3.49868755191681","3.69122365764917","3.85487102096648","4.08219813661462","4.22575057648861","4.13827627268637","4.37248858448806","4.60188726736111","4.69928106522249","4.8368556744152","5.07457654788332","5.2756665179969","5.53646173551582","5.52508014551788","5.68574265905326","","","",
"Low income","LIC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","2.21268632464458","2.14712699113979","1.85678176840038","1.82368592041755","1.66257212081813","1.73644049740107","1.71992820882732","2.32795437256908","2.2470214498277","0.903401499502768","1.02016472209592","0.983234633401121","1.65623527040884","1.82337389364232","1.71739537608025","2.23483069228503","2.28696988984023","2.29163172390039","2.28412586810094","2.34653082327","2.88404500427749","2.94705856595532","2.98590351344745","3.05254140487491","3.09762794173995","2.2988765575208","2.33607239955881","2.48772310460073","2.62908250548255","2.7672668994491","2.91162190838589","3.0622038018271","3.23505817768895","3.40835375979857","3.58465409812514","3.84602688276481","3.90641957889005","3.49870033866582","3.61251018904275","3.76268827883964","3.70941111858098","3.70546823845439","3.83489001775715","3.94288886646523","4.10412749860558","4.10789486695026","4.20434765634226","","","",
"Liechtenstein","LIE","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.32576202136246","2.35461473622508","2.38172421850878","2.46922869842714","2.53111855084366","2.59433309813817","2.61839591098202","2.71109071734215","2.76403973930318","2.80924520218473","2.90360873152366","2.86157777704615","2.97799024781829","3.15803316449255","3.33330999443001","3.54490106032883","3.8167344212393","4.07615122327223","4.31868581396978","4.47152030677927","4.82995591553171","5.24868812309678","5.70176440196563","5.93278543182584","6.31117723442838","6.57662253891943","6.90898037263651","7.35534757356803","7.52526229953912","7.50867030878394","7.16143072130332","7.46274623561615","","","",
"Lower middle income","LMC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","34.255309819265","33.5033035586766","30.5200264035851","29.4616846885116","29.64991242344","0.603019999965908","0.62278966034334","0.651405339513695","0.679108452461814","0.655690715297613","0.693925475822701","0.721589356510365","0.74213422159665","0.772485354079997","0.796598570779291","0.828803837807378","0.866230743737576","1.15100253855788","1.24281578748121","1.2834183252199","1.39423285682261","1.41336061549845","1.45247905296747","1.45878506565653","1.42457310233307","1.47036657499409","1.53736497146211","1.56745778823957","1.61977610113249","1.6807335109331","1.75018967007704","1.79116917721215","1.83900369351021","1.9285443967222","2.11550646819405","2.24502536329017","2.39636858139388","2.54127615030888","2.66627541819325","2.81551399727542","2.98614285861984","3.14409257688326","3.28123343000852","3.47652703111956","3.69000704106617","3.88150973442687","4.0969413450256","4.24085378664568","4.49448821256952","4.76149949033805","4.54898809906148","4.61238266890768","","","",
"Low & middle income","LMY","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","21.4055265612868","18.7203240442391","21.4334304814079","21.1905296485844","19.8216863939595","1.01953800539683","1.41360973200814","1.44453427954009","1.40751510823115","1.39256871325138","1.60161609334625","1.62478540479358","1.67539544385116","1.70719552758444","1.71867652673116","1.7869635544807","1.81871051600196","2.57986048728738","2.6704188460792","2.72598218471626","2.95750280088342","3.0191867824055","3.24777830914315","3.34456427767032","3.32052322021406","3.4327643073078","3.6048896762416","3.76754432923059","3.85862348256448","3.95291703901557","4.16598962170793","4.27344500273487","4.40637462544741","4.61052087502698","4.99387606626064","5.3185549005972","5.60543452681906","6.03619264177247","6.30771030467609","6.49429921693673","6.93701958772224","7.35626429050562","7.65390296064986","8.05977870022421","8.46762791667574","8.81778383911183","9.10803352009898","9.50534882681889","10.0223290268214","10.3762065082288","10.3792272487658","10.9019530557842","","","",
"Lesotho","LSO","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8576460880582","17.4421952152264","18.6923284596729","20.0828203712747","21.7679271215616","23.596351272498","24.7586186032053","26.6030420388609","27.864968150547","29.8442869805528","31.3974482076096","32.3483198633523","32.9866378917634","33.1818560308493","34.3636549874018","34.6123915161975","36.1906394404138","36.803120475559","38.0787616147955","39.6895294927643","41.3516928944453","43.6357204335668","43.0886341853902","45.3592633508014","47.4532347096075","50.4589623366769","51.3634521317309","52.2420496136085","53.8741261310111","55.8183934108568","54.0667145784144","53.2661848746643","52.5108736592114","48.2281084384962","49.3213001184423","","","",
"Late-demographic dividend","LTE","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","17.8166453966997","16.4610143683164","15.1280116197296","14.1946144245045","11.9341634304327","5.57068831809508","5.81879710553734","5.73234784570038","5.81865708552476","5.94375647469179","1.50877757690401","1.54519829885993","1.58403887899252","1.6475567259265","1.7221790172053","1.86071208001194","1.93973972600747","3.55618794957612","3.70254730208656","3.79999412620078","4.19683668955157","4.32297656228193","5.0051196748853","5.17309247717316","5.38526829803421","5.67332464727248","5.95705069227481","6.32270730307422","6.51624737734148","6.79935995632109","7.32995096833776","7.7749250581423","8.18628513621469","8.70963496455838","9.38761632034565","10.0244385218035","10.9060151730874","11.5797323972872","12.2761875737372","12.5759912321755","13.3677905057592","14.323802852165","15.0996767493345","15.9181255324841","16.7671403673845","17.7154179580315","18.1577569947579","19.263827093283","20.3296824568455","21.0607964889193","21.7874509998324","23.3474668147625","","","",
"Lithuania","LTU","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11070314768728","4.59558419087187","5.3198959390818","6.13986800475665","6.5576657431541","7.37071719165767","8.59494542364226","9.52309092450421","10.9463333708573","12.1405263439675","13.6438004435714","14.9582769737767","16.9690812755559","21.253456462886","23.2270796440771","32.5460288802809","57.2205448470838","69.6980475458045","87.0483472572028","112.965874062461","108.802919898386","138.521909645355","172.270498093993","184.018790610589","192.625996380167","192.708467307676","205.003299823782","","","",
"Luxembourg","LUX","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","346.127913621655","340.300671015259","348.006714369957","362.209827596071","363.275919687099","327.105311210965","339.873586465076","349.880573200803","369.133634041198","383.047006753504","391.716600252233","342.459457840145","308.97729005945","287.23136188308","277.941542940091","262.418362273863","292.991052701906","309.252701574994","340.666658232086","379.982628631262","406.652240234331","449.046713410143","464.83809965817","492.573889383938","520.211895369618","536.919604640597","535.501121926741","555.419157927187","583.086063401139","620.898870130236","679.398193560729","716.935783527921","758.084708474349","797.362216858189","852.384492717286","896.501224622264","976.088563323398","1084.40101958785","1111.98471013493","1107.56028957744","1134.72330779124","1178.76640871948","1243.88676799468","1328.00406413857","1276.92065773391","1340.88357625307","1420.3167134421","1401.1558723355","1238.92271204609","1350.05062670868","1379.7476143447","1478.65346974666","","","",
"Latvia","LVA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5201565048871","30.9364936158481","35.9424752890002","40.924503849913","45.1778819454567","51.6196539223336","59.7028109385616","70.3278019036378","78.6955501624658","88.3897841923529","102.028726085848","119.187901862498","136.429104458451","119.017050137234","57.8962454007195","80.0368652717881","61.4872264534848","98.1178681613445","105.353020810539","150.648007542857","149.092053632655","145.362673496889","154.23730044577","158.926446364313","164.22754784721","156.271288314048","167.127819078713","","","",
"Macao SAR, China","MAC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","2.2340642746786","2.41918119849224","2.50856489565478","2.50864744416567","2.57280194896304","2.6107895662536","2.51767432591652","2.69321992748171","2.68171140994385","2.80367411356899","2.92077266962829","3.25186796260407","3.30372609537616","3.7686345842538","3.95353729807899","4.17341737567786","4.24784648292351","3.95817553656572","3.93135396216448","4.2885318376347","4.03149048683464","4.49853877432468","4.30824273591778","4.498117424849","4.45678526970588","4.45721525045693","4.41378613218392","4.23643002778681","4.66476693494685","5.06599530828664","5.43725008915993","6.10557826617207","6.59087949036559","7.28289097178919","7.91636103601037","8.60411470438307","9.0794615172577","9.35750583366617","9.74324214332243","10.0081846785246","10.4429985663096","10.4974259612384","11.0283750759613","11.366465500346","11.6950671492209","10.855570968714","11.7408144371254","","","",
"Monaco","MCO","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.739647827946","491.952194730065","506.347337228091","509.559099820097","529.11645936212","549.033481639764","555.131771098138","586.469834390321","607.015432677844","616.770702043775","651.569318863302","677.109071561076","695.853710434405","658.039349732789","760.115600707672","747.346695569827","804.946569001386","937.909225135516","999.428479883484","921.568343575367","940.600753878874","1006.65309625467","1016.842624243","1114.2266421625","1194.3064204154","1252.95130567538","1290.64563888582","1249.26517474818","1320.44707028036","1414.47464732185","1227.2108659803","1500.04703138907","","","",
"Moldova","MDA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37909552128855","3.5374013108965","2.59915884943721","2.73606133992192","2.76202535846253","2.86907276259773","2.74147968609642","2.70988602324645","2.8319408153342","4.78212509226454","5.20275328882676","5.55897327916409","6.05442654457567","6.5085085444625","6.80494289960358","7.00909120196101","7.29113387381236","7.01213208395369","7.63354212814286","8.1158215142063","8.03948460693841","8.88150187338634","9.34782699590994","9.28293713896533","9.67965354049618","10.1198520285208","10.5700464247486","10.9194358308331","9.93287308856999","11.3165222888473","","","",
"Madagascar","MDG","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","0.34384676910843","0.351778795113957","0.362800776891065","0.371335353443956","0.38850804707952","0.409157240863696","0.427047924533633","0.405000814286037","0.41484724903157","0.428858278714373","0.434109288341528","0.447060699714501","0.462628260690807","0.486033811600219","0.51181329549406","0.54311347760192","0.575098935890183","0.608690826350181","0.532465412695712","0.583800938925079","0.613687593980555","0.642033817155971","0.676694067017599","0.715337116144452","0.763355068167239","0.732983394332568","0.737522318831756","0.749163570639018","0.771721995383662","0.789474504711771","0.815836661941187","0.841391097997525","0.874989073493189","0.909405085173061","0.938454725781254","0.979852142161935","0.909913513886562","0.962139053136728","","","",
"Maldives","MDV","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.270685967981","229.297828688054","250.345235858856","287.72978924644","301.07710085097","300.960006259344","312.469150776911","331.246778647512","312.145801640329","324.785549520959","340.050976607922","353.478489008747","363.322895002929","375.105210885491","371.709176795584","403.636860176311","464.862030748387","498.110972189728","504.028878074125","606.386470708885","624.905870872097","672.051383113615","1015.33843693563","3055.61024369127","715.947268533867","732.870454112847","783.902031325373","845.054971982683","878.618153006214","936.363012142495","1002.41910614503","1089.30885683827","1168.81027451199","784.168502564814","1078.29340606266","","","",
"Middle East & North Africa","MEA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","23.1437038123064","22.5156528470456","25.9101788440872","26.3759757918161","27.4218889190885","3.17909082789397","3.58259397179471","3.55876511413284","3.43810671587325","3.37812985428894","3.89634960001316","3.81006708936816","3.98458290915409","4.01725536681367","3.96411182071897","3.99550403600293","3.77793703889473","3.76697698397491","3.77875776749954","3.84988226135944","4.3239284504723","4.40109752079147","5.51305874709751","5.6845846355682","5.57716879087491","5.497742193703","5.64015537911043","5.74428986537865","5.84595705265746","5.87735720173495","6.37956441273603","6.42403237394154","6.46840943031157","6.78551918777519","7.30863600504418","7.6620457153387","8.09638044395119","8.53574708038492","8.94282978609766","9.03109052384007","9.50499357963465","9.99450516466251","10.4200493590683","10.6768916973484","11.5430368590261","11.9793000484541","12.3457129286503","11.6275224927239","12.2600003379246","11.4815363994204","11.5168809888088","12.1725643592391","","","",
"Mexico","MEX","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","9.96854060987829","10.8063259451621","10.685754275986","10.0840652683516","10.3293406743504","10.4187681433174","9.90691519144932","10.0089351784403","10.0293051568024","10.2897546111726","10.7235316646348","11.0413718781079","11.3251725942078","11.5386468409396","11.931760168437","11.1213882653005","11.7033139075682","12.4304546200272","13.0790186155981","13.3179984525469","13.8626253317699","13.6777279959416","12.981199183808","12.7130859718273","13.0788212417805","13.1799438450637","13.6697277278644","13.6610297191266","13.5944257605485","13.2606833970664","13.397242095303","13.8848041240768","13.8133227947308","14.1152946550474","13.9099261590685","14.164072702742","14.2624488041824","14.3204933357502","14.4385321328688","14.299583418071","13.0761611164792","13.8060174575332","","","",
"Marshall Islands","MHL","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","21.4055265612868","18.7203240442391","21.4334304814079","21.1905296485844","19.8216863939595","1.01369191323669","1.40969482085712","1.44208405818747","1.40479877431464","1.39065475096619","1.60098944111014","1.62431302354785","1.67182251654769","1.70407914892192","1.73282299982152","1.80041583459472","1.83348218569285","2.5973410785014","2.68704257553","2.74617923099695","2.97280251984209","3.0347849912146","3.26735854248891","3.3660361776258","3.33996688246208","3.44377473572607","3.61823780765792","3.78356993601204","3.87535536395712","3.97055693816751","4.22154691872481","4.33121139709708","4.46830741708875","4.67294068346481","5.06514858626492","5.39601550416449","5.68404574409592","6.12043716357272","6.39280312836451","6.57916517811047","7.02638298180361","7.45605498442452","7.81435382006738","8.23159710432653","8.64984520807536","9.01547997798892","9.31342348311699","9.7185336917977","10.2538498990599","10.6142018302795","10.6200718288766","11.153433522908","","","",
"North Macedonia","MKD","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.74022318683823","4.40529927023371","5.42869211715287","7.0104971517321","9.61456029991496","9.7331764066417","10.3372271017029","8.28369095607055","7.1301994674235","6.34043997681941","9.02974506987056","14.8958615809542","10.8363673772851","8.24069082471564","9.81149414258796","11.8398422359507","14.3579282735329","18.9033294111461","14.298749738742","11.6922892989355","9.91659335563618","6.54451484555191","4.99814536147976","6.99451902455907","6.73032388514491","7.10180779404168","","","",
"Mali","MLI","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.83046614177201","2.53455053207051","2.26419865098569","1.93222080288041","1.91973913846928","1.67249044341532","1.56893501186369","1.49275771519315","1.39078259287883","1.38269979414958","1.35773728964671","1.37360836995641","1.37035277195183","1.29667585230664","1.42050090344296","1.45868971431518","1.58528287767726","1.60354014237509","1.70148704205059","1.77371082449405","1.83567748406437","1.9232970336059","2.01573688719224","2.12285184077174","2.19106191037633","2.17272853657393","2.2225941402365","2.38005790902022","2.52695032362629","2.67483501718547","2.81674721435191","2.95044367941925","3.09077152535328","3.05258657472518","3.14577024672357","","","",
"Malta","MLT","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","121.586610720919","112.154705341388","103.615197761732","93.8941389547727","87.094188676585","98.3136127881196","103.518663328627","109.255805789288","120.10034184266","131.760571097072","142.058831074464","153.143206866387","162.694472815698","172.532047392842","185.055535866378","199.83324406571","194.61416407212","192.965092233713","191.736061267976","190.351716824798","216.561316210498","204.805310981911","200.959244751935","205.006624679321","205.603362280357","205.123422838129","206.671632576053","213.777581848549","229.440231961309","255.499918633267","210.300536351573","227.995108356913","225.510967500583","208.502147712504","229.898872753495","271.310886167619","281.700258458506","289.877637308763","334.45935200369","365.220614236793","348.485029171173","412.1474782508","","","",
"Myanmar","MMR","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.253813642321834","0.221996382660706","0.227160787140879","0.230530301374944","0.226091109831232","0.244792038689295","0.25632806401213","0.272091597610851","0.287444433249046","0.30227377042792","0.315551505497502","0.330128555984083","0.361998708314396","0.406951739401533","0.453116332795396","0.507605898267497","0.577878843039034","0.656266152649708","0.745314578911724","0.842772668844456","0.943833207651167","1.04062618549616","1.15041234272337","1.2612481233319","1.33177058989385","1.42942493836138","1.54986829831957","1.67649110397604","1.79372544935736","1.89888211799851","2.01539958017732","2.14174220293449","2.28264977983096","2.07610770285185","1.82663486813075","","","",
"Middle East & North Africa (excluding high income)","MNA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","19.4780590725901","16.44843820862","20.0065595700968","19.866425611323","20.4655896174849","2.71506575602712","3.12506441862795","3.11242442002787","2.96953858956114","2.88750239860262","2.69847582698335","2.5781484406261","2.82596911946827","2.90051099353762","2.8349861841684","2.89476487108062","2.76075621954673","2.71621557258023","2.74620669129099","2.76694187003718","3.09724045064706","3.03353355853728","3.08916048023158","3.07012980901129","2.97401279360206","2.91141983329116","3.01836778521309","3.05878312095556","3.16218431269375","3.2296266108548","3.51481775642207","3.57054429689716","3.63601423097607","3.73522942988697","4.01815134434239","4.20281053202046","4.42947383356739","4.70191091540007","4.88302890882232","5.01463895957589","5.2900689506304","5.31546237941276","5.51968591357246","5.56424636604775","5.99621187935739","6.13727579095999","6.36839706103983","6.02462532274801","6.35614925981734","5.87960587490886","5.93548198319689","6.2553318141383","","","",
"Montenegro","MNE","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6031589301935","21.0754471738435","23.7961425050938","22.4171329659094","23.0300916003653","23.7736068276849","23.1260635189058","23.9468028677323","24.373941650695","25.2003112341652","25.9435390542189","27.1671570650041","28.5466750939666","29.7065107999857","25.1593667529081","28.4410197613923","","","",
"Mongolia","MNG","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1735896907784","7.1821295653635","7.49225410647362","7.51430829530948","7.66167735512741","7.77277041138114","7.86753613597011","7.81730243216765","7.90859069422141","8.14174539330724","8.5660621054772","9.32006985069936","10.2223438040772","10.5051519947204","11.5036107517643","12.4435510390995","12.2039363142578","13.4755746937931","16.4320103046767","19.2180494486893","22.3803181339573","25.231092210808","27.0481671105543","25.5039012713941","26.9415246599117","29.0281135820968","30.6543393976114","29.2571906380378","29.7360634335933","","","",
"Northern Mariana Islands","MNP","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.78435382090598","4.80891825483937","4.26521511309385","4.54831328943541","4.66046678993001","4.58808941887851","4.90236728593929","5.29752089317685","5.65688825622448","6.12633690210298","5.9849644365375","6.50906924929654","6.78742341763265","6.9362813659066","7.16940215226988","7.29535771988218","7.74636658434569","8.06531091197775","8.34620351408921","8.56883264471661","8.86815782498237","9.22525715477828","9.68195666367945","10.0353387151987","10.5199280041559","11.0040636589375","11.5209234552497","11.824869307296","12.2369579646091","12.52058788315","12.3678964967687","12.6619352868373","","","",
"Mauritania","MRT","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","3.26322085196005","2.70921467838582","2.20952284597075","1.96759749660643","1.66798883930757","1.5284117627284","1.61751883149007","1.65007578161413","1.6803168888146","1.76254153300113","1.73538099865647","1.7683703721704","1.80351225430061","1.9115666277875","1.85512090733423","2.03955984501023","2.16064549501547","2.07556893486756","2.13560880651225","2.21653126896361","2.13207299962586","2.20327102257183","2.33096196988789","2.60591587531739","2.85941011548947","3.09238191989719","3.6593144416256","3.58724707052243","3.5753704407788","3.57886986728847","3.67264447063942","3.8258959649763","3.99691401931165","4.16281845361401","4.34077158631228","4.57414619246904","4.63182202403433","4.92226253937565","5.15716145560449","5.31914814926853","5.29996424869426","5.33932789910613","","","",
"Mauritius","MUS","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","4.85627278676058","4.9002750024203","5.84137253475024","6.00324601631433","6.0198516554136","6.02529169006606","5.24545896148814","5.38160319843421","5.50649694664063","5.36606820680057","5.45864081826723","5.67704326951827","6.06268800664565","6.42896548251907","6.69049721219276","6.81543498165818","7.12798912376422","7.31744936437278","7.66358019441302","7.92049883299383","8.11454051376654","8.32762150941508","8.8072767774122","9.32337330241692","9.90564223773954","10.1809073243027","11.0340850091734","10.7292151998821","10.2938495206915","10.3272828894145","11.0331649851755","11.5055473826616","12.2245751491871","13.9914774073538","12.1272475512446","15.185798672937","15.7260966205889","18.2591801808017","18.5403726807057","18.3439168029547","18.6773020022559","19.6197566105374","20.1146271799696","21.2494713498883","22.81140160622","23.3131563772385","19.5280560439781","20.2930468788814","","","",
"Malawi","MWI","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57926008495462","3.96599282529154","4.05060355565915","4.01051598002987","3.98321478085807","3.93124625987367","3.83156638238556","3.49700781975315","3.42120463156504","3.59956546662667","3.77709078923941","3.88255717584324","4.06503735399477","4.45528093494848","4.79565265422842","5.19503987539978","5.55215033757714","5.82601959154814","5.93671396382959","6.25791096774186","6.60993535602394","6.79501354607558","6.96488888466092","7.24348444007397","7.5588342228799","7.99095956195073","8.05437553174012","8.42151749693159","","","",
